ACCOUNT,GRADE
55143E7D9B068455ABBE9A92718AB23D,2
3E2CCE2534B7E4DCD809851E2FA4CE34,1
279ADC5EA8FEEB6F29207F5A8F7F47BB,2
7D95F3746CB95183E55513DE05A154EF,2
39CCCE8C7CB0A6180B115AF5ABDC4538,2
2F65230239AFFAB0EE50A38241FA4D0C,2
168270BD12C85EC0D1E6FC9323A31E4F,2
1DD9B3EC8D1A0B6C224A7C1A88E41950,2
B6DEF344D2994B30E6B7B0F045B8BE51,2
279DB36F6E80F1BB6083C091161449A6,2
BCABA8C6ABBDE4B6C48AF290A2683F39,2
7508741840553B67759F8A40580A7569,2
8120463AFB422D0B38824384EB2A1F03,1
4C2D96787BDADC9A491CA3ADA84596ED,2
3CA8012F62AF949DC81E4A63EB32864A,3
69F8F85D4D12FB9FF57735EFB09BE517,2
C67BD68AC46D3096EAF72411DE4784C7,2
DF592F48D5EA0304D3729E7BA6D75B98,2
6DA18447A1CF986E9934AC3F5D05D38E,2
1223FCF5DDF16B6C83D8581C25D9CCB6,2
BACA385ED49601FD94CE4CE2304F9F9F,2
B9B8FD739960EFAB15D657D823F04547,3
F0FC5B7625CC127091AD5D3D8CF1258D,2
EE9675F14606CC9D7957932EC827C041,2
DC4B38B39BAD5E36E2F378895C6689B9,2
792FC951798B94D866A1FE0590500DDF,3
1F39CD5608771DB4106C2A744C6F6FAB,1
AE6BF685A23F627B8D1EB3EBC113B814,2
A78C32619D8C765A4B6B0C08F9E09066,2
2D6FCE6A3C4C0A27D80A1188FE3D6279,2
FCB65AB0AD7F40E4FE6B24122D6D8050,1
54162945E6A5B76CDB98CB0C01215D70,2
8F2DB97428D8701B79313885B67F56F1,2
7AE27FE9CB7C2D26C780211C1B468939,2
71DE03F93A15C9077240029BCA56F99A,2
885F8222561691389E62E7A96C7014F4,2
6C443D906FD63664E2FEB92E076C3CF8,2
FA72F403BC0C66E834C1B664D32D85E5,2
6FE6712671F7BB59CF241BBD287DD1EC,2
9CC44AB6C22AC02CCA30ADA4E2F292F1,3
55836045CCE70A5B2FA42CE078FBD26A,1
6F582C38070FACEA9BB014A258DC6158,2
E1128DFD1E569CA9E20AFD470D7EC123,1
2181EB4866940BBD7E1BA035B6E60C44,2
ABBD04B7476C686D8388730C1557D496,2
9C985F1611B75B06191F689CCA6D5E52,2
B6B6128BD283D1D1D318D3C2B070CB33,2
6ADA025DA3767DAB26ACD0D50599C449,2
378FAB52AE54F3535C8B1EE574A67969,2
EEDFF412A1BDF0B68CC74341AC0CE8FF,2
7BA661B8715217A1AA750A1BEF9B0A25,2
A16F649421288ACEFCE504A3917A85D9,2
E2D3FD9CE56626938175F5912ADCF617,2
7AE85FBE18EE892EAB1A3CAA3ED7445C,1
42BCBB0275D98CDEB5795D782A3826D8,3
26A74925B76E536C0A4600E7758E0F9E,2
59FCD6F0317548D99BAA9A145379F17D,2
46D9390D0540C9E85C54CACD3B019608,3
800D3620D12D0CE63277068076494B9B,2
9D03C48683DB96F7A522BEAC87A305B2,2
0645134419307816E3E279B85BEB6D96,1
E0FA31BB6E51BBB305A97C9E75E22DA2,1
D7C59410167F9162B71605D3A247EAB4,2
69E0826083EDBE612652A7272B99EECD,2
F64D84AB9A5807EFE8B85B5EA69822E3,1
69D6A68295FC66764ACC8172EEB5CECB,2
C6299E2D295518510A99435C27528232,2
2C6B853C5C3C24FBAB9FDD52DE85FA86,3
C1E85A9620479B0CCBA87F57C2610578,2
FDD8FFDBA5A38F5C9BFBC9AF7437B06B,2
3AC10D32EBF8E2E7CF72E319F10E66FE,1
D92BEE9DB7908941842A8B07BEC8E9CF,2
BB3CCFA89CB40E5F6DCE25195AD3189C,2
6228134BF6DFFE7CDA16351625458841,2
AB339508CF08D1443418181F98CA90A5,2
EB871EDF249A79BAAD9E6A4B50F78948,2
0170004727072114F526B78459718636,2
D0DB588DEE5A9A6810F30C2BFB122091,2
1C72ADC512E0A77E1591DAA8C349CD53,1
62985B805385D3D18946B990207D509F,2
7EBDBD8DBE7CC772D3D07AEB3D58665B,2
216D3707C7B26EBDF65B6CE18F07AD7D,3
408346BCE53DAD72EC5E855229D1E8F1,2
E283F87DFBF2224CEA72B6C13F9177B6,2
4173A1CD4B54F7CAFF0B3C5A64CB020B,1
EABC1B5547A9A0F7FFF27042EB821CEB,2
2C5EF03369FF9B4EFADEA8C1B6462C34,2
A6E03F85144760CD622B7328FF66D2F1,2
92A9B304F449922C9F2EECBB13A211BE,2
60FF77CEB3F7443DDD3FA61511B720B8,2
C3D5E838F4A2E9FF85B50BE1EDDE5FD8,2
5C01FFC32B020CB3DB5AA2946D65BCE2,2
55B75C65FA7C46A89A6AA3ADF6492B12,2
1CF75B45D1A2F8B609F4A78336162BE2,2
0A74709F7EA9D44CA128FBDF6C7A76F9,2
9140601ED26F5881B63595AB0A13F0C0,1
E99ABADF2BBF0A3BEE482790FA3EBA2E,2
916A70B08EB66D382195B61BD992061B,1
FF209C71AC7A668CF9B7C561D05EF12C,2
717ABA65345A9A2A0F01BF1709301568,2
3336F0A1BDA786055221331439345684,2
13DC697EA20A4756CEE93F8D95B30EDE,2
049F63248698FC267D358A3B4D3CF25C,2
E797C3C96C29EF7348587DC52F538093,1
C0365CDE155BB62D999CB3994C7B96D6,2
31C56248E9B0D1D140DEFD3A27AF1D8B,2
B3AC839221DEE34DB787D355305C701D,2
C0902CC5EBFC997D04081D78A86D09A6,2
9BB97F293C5EE6EDA27E9BF03AB5D1EA,2
E609CCC582E677EEA846ED8E0E4CA9C4,2
85DEA411C91B9F236F063A998C1726D4,1
2E8C6FFC1AD0158E0E95B5516AF20E11,3
8661F6B2CF04846021444DF1E3E159A8,2
B738D41D2660AF73ADE69C1347730A41,3
4D3222081568A511834B9EABB9F6391F,2
4419103E788A340A51B2D0444BB7F1E1,2
8FA1290DF36614C6BE66444F4EC0A64C,2
2B0F9DFB07D0B15E18B74A8FDFF0AAB3,3
D18EF928111A4768FEFC662605B0AFE5,2
55469A3B672104F3EE89EE0F3A5A95CA,1
3CAA3F7F208301E22A04F59C7D42B77C,2
EDADD00D48AE7315751288BB41E28A35,1
7A497C28DB6A29C581C491F653485E34,2
F864F8E2F4945FD22FC608FE86D66E75,2
6725FAE3EED2CD02710E2B2C316A91FE,3
4A0101BC88351F66242CC93430683CF9,2
EE6EC78A291C5080E64C764B70E9F0BF,2
A32464D91B77373C83ACF7317A6626F4,2
5B0E5DB25FC9161A08792E12294275F2,2
33A5BAE1F6AF43F60BB672A770CA777A,2
7DEE9547537B7643B3763DFCB124F9D8,1
EB547D66C5D914BF7796666F396EA3B3,2
E4959458756B87AE7C16FEF0AD79D31F,3
200B739C25620BF6790198E5520CAF48,2
6D2DFBD9756256A751CC87790E5760CC,2
FC71372169B81A17ED8AACFB0490CEA7,2
065D90827337B94FA3F5E83082528446,1
EE0E9FEFDDFEC62B5FA98169DE197F66,2
0D08A2E5EC696FD35E46BCA566C11822,3
684B107CC19B4E10FE51618997254F93,2
CEA8E9341FC1D4233B996F68A0DC1D81,2
117D72B15D91555D20EF9CFCE5D97073,2
373E2EC7722D9E86B5FBBCCC1924565C,2
0C3433DB93FB5BED493665E1F70866D4,2
08C28F3702C973E1A629471E98CE4CA9,2
97BDB6E951C1104726203CB951F64436,2
1CB1107C9BD0C0438164C741D575DD27,2
C914ED55F4D6FB35D22F5DD9333E9456,1
E68E73D56DE47334614B28BBFEDC2D8E,2
A9962614F229572AE5DEBB67740C4E0F,2
3C78D8B6D73F92071E01DA2E435D8ABF,2
101A211EDEEA30DC433D4A7288B5F22D,2
DD9848E7231DA005E8AAC27D527F7A18,2
0019ADEC6BE75A95B8DBE4B7EF55B75F,1
D85EDC00ADDDA4B9439C8B217D171CC7,1
9AEEED73758B87E119A89DD9BF333FD6,1
3666C7DDF14B0A91CA59F774F0980996,2
2DBA4BD8EB15153444974EA5BB6251AE,2
B7C9051ECACA1FCAD859DAD0F95A5106,2
8FAFBA56CAACF7241E434F7218CAFE12,1
295EE3DC7EDDE5FBFDDB211A6CE4A2C4,2
5AF7D2784A35B03C205AF0FFF1FA1BDC,2
A1F1D511C7A1226B619B2E72ADD69CA0,2
E385C2D9ACB55D9EFC8A61B2D2441FCD,2
9893B945CF63157225E17A31C9F95E00,2
FD545A9353F1242C656C9842B298CBD6,2
F63E21A0177417115000DAF2B5BACB5B,2
0C8788E87C5445D4D6F434A29AE7A1DC,2
967493CBF96B576A5CDDEB0DE0F4A7EB,1
7BA1EF9E9C718B9520EC584785C13469,1
4EE2EBE90929D074979F31154AF2FAAF,2
C0ECB7CCC8D825291CA28DE4F6D30399,2
DC0B24ED1EB939DC988F21603C186259,2
2D34D09FF45A431D245B97B41DCC7BF3,2
D9213C6CB6DD90FEBB6A4DCD2E4178F6,1
BA7C283AF87AE657C3E0A74614D663BB,2
1D4779E819C539050246D2E091473FEA,2
E967DD3EF55BA914B7515C7DB6168E3B,1
92255DC527E0030D41F9D63A31CD0401,2
E6DC2FDB1F10D76D842387E7DB392EE9,2
96C96A084773D7DAEFF24202A70C6F95,2
5611A19F4969BAEBDE2582BACDF5CE19,2
B6FBFCEA5227A406CD197DCB93A65300,2
557DCADAAA3394911D9B9261BDE3D336,1
3388562BAA580A7EADB1099E4F10F8B8,2
F8D60D7947BE462D81957DD9C1B77E32,2
C2D6481417D7B9C8AA0B427F41FD80A1,2
7AA4DD4613657632877AD5A0687F66BD,1
64DDCAEE2714009101CD684CD2FFF450,2
EC2B37592AC6EA0E9D531073BD810B45,2
C68DDE933E8CE6E778AED02B7A974F6D,2
9F8E4BCBFA4B4AAEBA954389C14C0EF1,2
03D55EE9065D67E0F3F51042F3EC8B7E,2
71B8B14C7EEE12820D1F3FAE08144EDC,2
184A221F6DBB7887FE4662C1883A9CFA,1
124D20D83DCA9E4E478966AC45F91FFD,3
3F3745A7AE6E2F94913B72B6FA455344,2
1912D81C3849DA2033D8F0DBAC2F595B,2
F94A526C23189043639119BC590F20D4,3
2D9A8D5C107706C091D598E415629644,2
8B5A62C2B3271094462363D2DE64057F,2
390C38CE1E39A50B45028FAD13A676F9,1
040513160016E745A0D62622AF22984D,2
2CE672B22A0F771E10E620BE86A393DD,2
5AFDAEB60CFFF411A1E39F7CD17532D2,3
A6CC43ABDE5FB0F66ADF36D941A278E4,2
68022814F0B9D2AEA95448DDF581EA84,2
08F9A4338B9AD4F9E3C707B5BF0E0C40,2
D7BABB4D81AB3DDA5C5418DB863509A9,2
86F746A972CFBB9DC47A4F98866D4ED3,2
9CE9090E60032C44F71FFC2A99D469ED,1
7596C2363F961C9B26F273DFA92AA3D3,2
B093807C9A4956FDAAF8437253B7634A,2
C29F4C8E00242CC62D1B34EBA03093CA,2
7A6F7C54BB63F31AB4677269B45A16B2,2
2F05684E4C0615036A8C3EDEC497BFF1,2
5FFB03E2579FBA4236F978396CAC5EF5,2
4B98E1E3BFF810B7F640D2B87037F52C,2
9E9AD34A548694C9AC821AD47B78E1CE,2
CA676134314BC1F4AF2625B5F510D746,2
09A71BE86E4E1F636CB39D2AFCBE96F3,1
FDBCF4558130876DF065AF8597F47D3E,2
3CCA967200D5A979689B2F5243131756,2
28EDED09C6A94FD7F6F9016E1D452FF8,3
4A385B252F3E01552D4EAEB48BDC8762,2
333936EBA119C95D590F15929FEF6393,2
467BEA1CC6F399472286190C0B38D3BA,3
0F7F886293990DBF1379A30F75D26E08,2
165BD864750139A2E8BED0A287BF0D36,2
E6730FB235501CD465C9FE4FB5DCFA23,2
D4140417C34890308B290A3C51D85105,3
F6C99E4C106D28F4873007F9955D6AEC,1
8541E6B190CDC037FC5ED07F599C77A6,2
48DB8F17E597B72DF57D69141F678BA3,2
33170DC33A2B80B40092C69ACF09D4B8,2
37D52530DF84378168CC1BF297CC72CA,2
3374AC3A2CF9A6E5D77A8F12C3A22B8E,3
9F248CC8F567F4A9FBDEB2425D0C64FD,3
FFE1E82DBB9DE37A10ADB9379872D0AF,1
75B3356243484A61CB6F6570CA470835,2
56D301F6BFABA5AAC7324C6775014E96,2
387574849671A41101352BBDD274C186,2
1D4137E986AAB5A54B501255670131E9,2
95E8F9317B748C8280F359A17FFF6672,2
E15A75F13AD207B7B7D1EC3E9EDBC332,2
74C162C7D221921E45CF181AC2D406EB,3
7DB9B4176A660C020D684A9243C390BF,2
6B9FB4B4C6532934F7015EFC131FB5D0,2
FAC831278540742ADAA97BE26AA77365,2
61A4820DE92CE48F44BB2D1036EE3912,1
97573EC93D6D7143A781FB6878DC78C3,2
C88312DF0ECF694E34ED4584DCC65AF1,2
A52402BB53A36F7BF2C0D1BBA9F2FB0D,2
5A68003420DA8E52630A20A10FB5F773,2
16CB2EE9A1F32E8F3D017676CB334161,3
5AA5316DC1B14E560FBD7B19497E2BD5,2
28CEF2439A3D30674FD82F68F96DD38A,2
5967B690A5755144508B763FDFF11B7C,2
06346A24BC71E7FE9F5BD56BCF567C26,3
9979EAC560ACC19D5F6FF3EB2478C8B9,3
67D57A7E97FE17524EF1F31F636DE2D5,2
AEA76E34932904E2DDFAFBD6D60A854C,1
D917EE6B01601069556678326EB18992,3
E3EA2D303DB55CD39AB6540582FCD83F,2
18C2449BAE2BCD69385E96E8C234C455,2
2D4BB63E01160C2667398DDF18AD7AF9,2
566D5A7AC99EE84A60B2B1E9ECA7978D,2
27C456AEFE36135CD692280796AFB892,2
B21545717E048F3E343440C3C2A16272,2
E03E7F9025A400A55BDBC9B38F79DA05,1
860DFD99F277B68A1FD8C51CE13D81A7,2
F211D64934F8C7359CE4F7C4F3C16C78,2
950A22180561D56C0DF24E4D0A7DA3B8,2
75C901B80BE2DEBD42FCC136B6892DF3,1
1C346DA9F0DAC6517EAECFA81F80F0AC,2
2FB7A11A4974A7428CC31919CB54E832,2
B9A09C831A90525646D9E22B04FC7E7A,2
19BF3976D0643D8465241620B590CE83,2
EDADF58861486FA191EB14F764354C8E,2
B9A94530A76C4A62111C1E3B8E95E9DD,2
6075AD086A40B84C6EDC9330C08C9075,2
339116D7304411A4CCBAB79A7925C6F0,2
D1D18FC9F95B5522DF826D55B878FD40,3
72E621C94518B5EC08C034722B59F029,2
D3B9184D27E8847340EAF39C2B249065,1
8ADFC09D1CA790ECEAEC804669187B58,2
707DC35C9B1D8EB50E69852DEBC59836,3
2C54E470F548B65B528BED1CBB6A390A,2
52E3BC3FAAF1AD43AC4A493319F89364,1
3B65B24C347CF0B6FE41621F29D008AA,2
9314518FC82DDFC308F79989A049C2B9,3
5A05A14E8EEE1DE6FDD38E2D2BFB77BE,3
7607B8CA20765882F658211D5AC6B297,2
49C40F96467E610D82E775B374DE8AED,2
358FC73D75C99E69802F5E9A18867035,2
43A3D9A0228558DEDDFF45EF464923CB,2
A754440128E1C89D2B4386C7067216C1,2
A2CD34C4C1C12BBC3BC16A72E82EA046,2
92D622A24CFD025E1E6FBFF3D58C43F3,3
CA3FB138A753158B2BA7A8E62719B4B0,1
CF2C1FDDE6DD03AC057E7CF52D6D59B9,2
BBA30A88893CD35B0F7D8FF9028D3048,2
356163227F965DDC06F106A9EAE46DB6,2
24A935F9BE87BDAF930213C6C22AF1DB,2
ADEB44A5853DFC84FD492E68EFB08BF4,2
DA1C5F8A89311BE55760B31F66463A88,2
D5702DC07DB659710343DF22110888C7,2
E3DFD05A8EAAEA922B0BE2C8ECBFB7F2,2
0F2EDE07A166F092C340D38818D1F8E6,2
AEF654B2F9B0489AE9775CCB522A5B99,3
DD5EC5883D6CDC362EABD57ED421CA95,1
E0536BB3077C42496E03612A730E4091,1
CCB58D69730F3705FD0F1D2550D05DFA,2
780C52C5E09719F1112297460634EA46,2
21A7FF1DBC3A8CE5C875E06E389CC47A,2
3588CC79FFAF12EAD1413E0C9E4EDDE9,2
5E507D97DFCEDEE8D09659A761C5949C,2
D459B05E06940FEA9121E3769AB7F391,2
330EAD924CE540C71AD6D29582D4E24B,2
C9D23E3D25037EB9C559090444DEE701,2
563BBF3C7E90148EF445E16EF5C0D503,3
4A4180C3E9241BF216819A72BC289309,2
8816F7A5D181DFCC171100F72460EDFA,3
68ADD179673F54B37E084D2D19BB5879,2
CB2EBE43804B6FDAA4049469C149075E,2
8D6EA5A984A03A2B0385B70CD83F376D,2
E5C35C4428792FD2A6075FC94B52CFCF,2
8096AF6731832E1D314D2D0D608E9F6E,1
A3F86DF18467B6ABD43457B9EA05CB46,2
000667F7A3A9743E9D962341FF119429,2
6C04E2194770EF33BA45715D996DE045,1
16E38B5985DB087B24FA418AEDF32386,2
9695A468CB5F322F94F92F1341DF6C0E,2
CD83DB80A706F7ED06CDAEA98193E493,2
30BE8C3A1748BD760FABB1CAFF722DB5,2
2DC063C55B6D9ED78434CD8D239C4D27,2
E4CABB4654E461C02C868E96221A8ADB,2
4BE008972BEF20CC63878A9B93647F1E,2
9193FF62A14D42335B26F7B30EF65A66,3
0368AE663EA9E7E3EA07D7D32D8552C1,2
C07A681B02C90975FA0CA956C7CFD594,2
DA7AF5AFEE857946EBD46129329B06BC,1
C5315DD9F0E406F26AEB01D76E0EEDA0,2
0D0ED2411F46BE65E0AE118ADD5931EB,2
1A8611D2F12DB3AD1F2DA338DF977FCD,1
EC7F43EC91131291BF68262E7F73CF42,2
EA24E93B695137C22F1E7DB40D3D9999,2
538B1569A45342F442ACA328DE8AF817,2
281E68E11CCB51BC1A7E843C01CB7777,2
C4A22101C39CBF2DE03E894393136DCD,1
CCCC2228E1BCFD55B15B5CF3FE2BB8AF,2
CDE7E59DB996836C0EFDF9008091808E,3
887794D0F98779EBF39872FE4352262E,3
ABF48B391B062D52403AB4C959F9CE39,2
29AD535EB57699AED4AE41DC11AC5AAB,2
153FE1A75685816B75155955619906A0,1
2ACEB258407796629C54E4E3643B3259,2
4F2BD321025E6646A45D854B5056FABD,2
7CB5E9551ED4072457FF38BC4361A3F4,2
751B21C45DE8A68DA0A432D385B3FEA3,2
CA6496CE5AB50C4BA781F4696366AB9E,2
2C1C9A3261485F0A245E8D5708DA4099,3
0F2CF6279883044DFD0C9BB0E272954C,2
9FBBFC3D2C064E1965D6A78D4F6CFCB2,2
970584EF8FC6A60DF4FDE5779E825311,2
A68386570C0A3B48A007D04CCA56AAFD,2
9A5BE6FCCFDFED591830124462C05006,2
1091B145BB05AEC84799B6B315E8C020,2
16EFE3935B13A1821D545D9B0B592279,3
BB2031209DA7EE096E10E08E4F672B47,2
2C0A5B8706CDF99DB0D0CC66741C95AE,1
6EE875138F6B9069EC71AAE0CA375F37,2
3B921F32F3CCF2446AE9C762917CD9DE,2
3B931A9B0722AECF8862EF1A91147260,3
E81618CB2CDF37D3A7F47E430D317B87,2
AB50D7B69ABFB7F5B3FA9444571FA119,2
49AADCC3D44661D153B30720ACE76615,2
B7C69F5F6DCD5BBE018D0A54B9967F0B,2
A823024F871A5088B37C6B21E3393E72,2
BD12C08670560F5B7C6A8899A9A93597,2
B3E709D5AA6DCE63736BC937F92A0A7E,3
5F4A1145BE44BE9C445DB6BC19A9936C,2
C4690DCDDAC9AFE31215AED72CE2955C,2
FD4361694626C66D98D18B0BF55923F4,2
0BFB5EE05EA8175B37C2AE923EDE8510,2
58E83AD147A7BC2E035D2340878FA80F,2
4AA612705BEBEB85A44130667041C8DA,1
15513BF5C79A7FEAF9C00E9BCE417DFC,1
B8B552146854B7BD24CF97394BE6CEA0,2
92E6F1EBF9C51887F31BA3B9C0F3BFA8,1
3B91B3A276765E057305BDA5ACA5570A,2
E6954F3E8F719F9472FAEF94AF21A34E,2
22AB35B65C1D154EF7A266EF161531D2,2
EE093E6D714CA337F35B8CB73DAE7FE7,2
65368642FBCBFE2BAC9473EA1E14266C,2
CB9D4457B968F90D41097776735887A1,1
2A5F1AB1F7392FEFAE1C58BF1E69DBD0,1
869BE8ECDA9957FF2A78A64248ECC075,2
B4AC1FF38943B6C0A59B2508981178D8,2
1914B07E2CB507B949EB347005EAD5D7,2
BF3E31BEE39774B156A296EA61AB9A1C,1
8EB7118EB91E7C8990304D63B624E6B3,2
E0285AE041A33577BA89CABBB819840F,2
615F1DF8CEECD139E29D85D6C630D8FB,3
207AAD95248DF71A4561A9C832501AD3,3
CFFDE1676CC787AB5BDF4C75531A29E9,2
2D648F1FFF008FEABCC28DC84FAF7AAC,2
04274024FFD611DD9C8808F7BC5097AF,2
024FA392F83408CAEAF1C1C223BE3F98,2
E3CBF3765C9C1D7BB32413D65A08F407,3
031137228C5B5CB1298D4BA95CA4DD04,2
96D359F8F275C00F8C6DB215534F0EBC,2
30F929B96CF1939E739306CD3E0E41EB,2
C2C1CB1FF35E9F77B56695A22BF5B5CA,2
6F9FCFEB0BE60970CAC10F173B6F080D,1
10761CAC64A4F5FFEAB63E02334A8E5E,2
1B09444205EB3FB8DDBDEF31CE49A182,3
F3DE9FB349D4F0200070398F62A26D28,2
32F6C10669925AC86DFA2B5E224A8D35,2
D362FFB129276302E97E0F4E34D88797,2
EBA33B433991580F07653A2A222B8AF5,2
22D689A80BEFC530C253E51D3E57562E,2
490E4010922FAB3C8EFDA3A4975B5596,2
227A4A028B00B7CD622C42C7BC9FDF4E,2
72169B888719F4127BE107F32B72D6EA,2
19FBDAAB2511309CF27268EE05B31A8A,2
41F6A6BB57DCDE01B48E349A32886876,1
9F733EF36F36F6F6804F20E4FBED1407,2
C99A5B9A3BA52F9B125DA427953E3380,2
E68AE2715484168F26C91E741B9B76F8,2
1331D081B8917CFEF19699C550CBE883,1
390719665D3F14E208AF6C638B0BC9FE,2
22D1FA97BBB8EABB8207BB21AF2B56CF,2
29CE7DD3D5AC2DC6A425AF1F073A411E,2
B705125255E1D23B1C799A01CED71DDB,2
3B22EDA3A277C621556B78AB75D48A13,2
4476761CC1D4C51436295AA7C8EE74FE,2
0270A5421AA0B654DBF01BBD9B3BC6E1,2
B4A6BAE025171552847879DCA44A14E7,3
D4557D31E8347D2D9D4A29CDC7026934,3
94F6877D06080480B5018533BB34222A,2
FC4F34212B2860D34CEEDA6B25675740,2
A3BA4FEE2F4DCA46643D028CA410335D,2
E3D25D698623350926F6C92F0F7DE5AA,1
56BCC8ABD92EF2AF696F524C4FFEF5B0,2
CD579F78B78B964F6D081EE93D9F1012,2
0C07286CBAC5E64D6F4D9AAC23924357,2
C6FB1B3E2E28FB816E657643FC474E34,2
73AEBFAD086BB8776C58C07E1FCA63F5,2
334A42983280C293AE1AD330C1461AE3,2
2944373503FFF31FBA9B4F93816311C9,2
79B7124EDB9BEA12CA461A5B47E3AA1D,3
E31149CB88BD9A488D4B0CF8731F6CE1,2
8B5AA5774A4948B4310CA59CACD599FD,3
6AEB45CA203C5C0EB6D69E5374384D4B,3
CE09A7F58451059D3B07D3D407ED5BA5,3
7584589FED1317C52C27F30F0EA36AD8,1
4BA7D59ED6AE7B2F375651F0CD5FC783,1
D750D290F005A9CD002AE94BCE04EB68,2
7420F3E2E6E178776CFBBA7A943E5AD4,2
79BFB75BF366B943B59C2A83AB2A7E17,2
5CA7C52EC14EE65574A8E819A7A1FF67,3
726522E961BF595D33FE492DA41F59B2,1
E7F99C2D69F41515D6420CA338113CB8,2
B7CF2ADC58781C555EDA70FE82C03888,3
5F65D3DF901AB8716386E14649CC432F,2
56E0820A70229677BA41FC12D17A90E5,2
87E13C562E9CC4E0C3E7A5519D7AA463,2
2283B686B1D1491053F6C666E5FD71CE,2
D416AD619AC14207AA34DDDDF76A27BD,2
688B565100B1C5D668C2E6F16D977B2D,2
C1324E317E249CF2452630A151DF7F58,2
5279DC4FB46812D65896A13CF135104F,1
405E553A628D1432A72A6B845591693D,1
A2D179CE8489C9F6823BD58FFEC2D790,2
5EC34DE1A2331322E17A46693DF00832,2
3BBBF0FD237A98D44F4EAEEAAD462BAC,3
A88AE57E6C758B946FF79EA8A7F4442F,2
718B262F58F7F9A3368137A616A5B050,1
5CFE1407E53CAF038ED4C23B48FCF224,3
EAEB9C424C6A94C386812169732A50D9,2
422290EE3EE3E8731325EF37F13BCC13,2
D6BC5E63EC4EF4D679C437E156C42452,2
F2ECE42FA9CC3FFFB35F680944CF8562,2
AC37B0244232630C9C22743AB5CAF364,2
E6F216A06A293B05137B22AEDD37266C,2
10AF31A53ED0FC19E8EF2D8F4043D50B,2
A5C77E85EF03514C2C868CFEE3C2B53C,2
BD815780B3C35B5AC86608F488DB9636,2
94E98C07398A05F381A9F8109DB848B5,2
19FDF36F703E16665AE5FF8DE079FF92,2
292E7113FAC95330AF04832305DEFE22,1
667471A6FC73A7C82B2485D6E8F8AB58,2
C0481518F636001A6C2F775EA10E95ED,2
09CEAFEFDA36844BBC761D2FF1A4507C,1
4F775A16F8B396FD476B2BBB9FD3A807,1
E870E3D043139AA801CA9DED3DFB5EB8,2
46ED7C72971303D3E91D2C9DBE211A17,2
768D2D1642C3DFA280321CF863E3D9F2,2
9CFCC6DFFE37C700938D94EEB0414C0A,2
1383E90D81D889840E00D01D1E8823B4,1
A80267D5A0061AFDACF55C17E1259702,2
26DA50A1C9EACFC1C096CC2D8E4F0DDF,2
014FFDD5C5FE9AB6124729DA5F744F20,1
2258C44317724597F5610C4B1ED5033B,1
5DB161A4AE9C30161547E1477E69948C,2
B2D681BA57BC4206288669572957A017,2
F03C4B9A101172FC41602D09B828A44C,2
015AC6520EC7EDA09A2998A1526CF7FD,2
86E35A143BB7DEFB541EA27DAF332531,2
2DAF445F4F475C346525800F9725A7E2,1
75935337544B57EA871E0E8FC017057B,2
C68965DA88CA2E8665223A8A850BB17A,3
5D65FB2534E2E4A92937CEF24EA3309F,2
E202A7EAA22024CC8E4A6F6B31E16F26,1
B64442471E48A82F4C45B7F089393C1E,1
B75243BCD8B9B9DFCBB3988935EB58C2,2
19F29C34FCD962DA3AE270B1BD705496,2
12BC1715184FD87CDAD164431F1EEEC9,2
E3BCD9B250C802C5060E94F869DA942D,3
045673F7C98A86255BCE57B0033E96FA,2
14C605E00ACA5E3465257FCBFDD5E8C5,2
776354456AB7DAD41DFACF044AC99032,2
DB43257FA890CD5D41B746C7ECA52AF9,1
1A2B6E481C62462EEF1E9B48F2FF2337,2
FFD7E92C047FA569F9A0335F9920199E,2
01EA50763B9ADFC1C36C768E1DEFFC87,2
75C0A0C6B438081BA0D7918B5CDEAACF,3
E5D3913B10ABA4D33B84008433A46C98,2
41A89C1DDB9ADE8E8491FD0E2F797EDC,2
2B8CB11ACA74238C7F4E97695E5C883A,2
64D28A005536C580780E3C438C6901D8,2
6F7AC5A0D764F5363C10F3518F6C18F8,2
E59FE1676A28829033F1060439A0DE71,2
383C8833002C0F2F443F6CEAAF69348A,3
73C1CC467743E9CEDF4E516A526EC2D6,2
5B6E6B14FA4CD994030B39B22B5DFCAE,3
12BA38B11735880AB6A0C5C8FD201A32,3
8C57F04B2489CBB8DF0A51F32A4DB93D,1
38F023F50A1B45834C8D2D7BD1AB587A,2
7C68B46EEAD0BC472A52DCBD86DE91EF,3
04BE6D6AE55ECAA066F8AC17FB083D93,2
9C0D9940B03FAD72A389AC9DDBF9AEC0,2
606743C00CEF3AD75883DB73D9803E0B,2
5CC465ACB042569AF810CBF8D0BD6FF9,2
5769D0888B88645122449166EA45CB6C,2
C087F1A61DB3BCEC695F51C93C5F9B17,2
F06670759BD975AD9D8C8FA9B9C6A19F,2
024DAE515EC1B472C412DF8CAAD40FFD,2
A80CE474C6D47387B780A474B276A366,2
43F9F1F6FEBD81DA10E6AA6CF139C503,2
35EBF769E8A182467EE7B27F70C62F9D,2
AC70A2EE1AF95ECB6E27F7995868570C,2
F56AA860A7EEA0691698D1DDEC786CFD,3
06BDB2E9872320387205FD67F70D8E36,2
6E3FF7967DF34A8AD794CA449E7200FE,2
7ADB4FE33F65596F146AD73D535B425E,3
A9AE37C5CF64558810C111994198B3EE,2
9A00659E156E497A17A9758AD0575AEB,3
E6E54C77438670283473E3F176A4763D,2
